Name,Author,Rating,Review,Genre,Price,Year,User Rating,Reviews
Guts,Raina Telgemeier,,,Non Fiction,7,2019,4.8,5476.0
"Harry Potter and the Goblet of Fire: The Illustrated Edition (Harry Potter, Book 4) (4)",J. K. Rowling,,,Fiction,18,2019,4.9,7758.0
Howard Stern Comes Again,Howard Stern,,,Non Fiction,16,2019,4.3,5272.0
"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,,,Non Fiction,7,2019,4.8,9737.0
If Animals Kissed Good Night,Ann Whitford Paul,,,Fiction,4,2019,4.8,16643.0
Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy…,Jennifer Smith,,,Non Fiction,13,2019,4.4,7396.0
It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,Lysa TerKeurst,,,Non Fiction,12,2019,4.8,7062.0
"National Geographic Kids Why?: Over 1,111 Answers to Everything",Crispin Boyer,,,Non Fiction,16,2019,4.8,5347.0
National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),Amy Shields,,,Non Fiction,11,2019,4.8,7866.0
"Oh, the Places You'll Go!",Dr. Seuss,,,Fiction,8,2019,4.9,21834.0
P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,,,Non Fiction,5,2019,4.7,10820.0
Player's Handbook (Dungeons & Dragons),Wizards RPG Team,,,Fiction,27,2019,4.8,16990.0
"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,,,Non Fiction,20,2019,4.8,7802.0
"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",School Zone,,,Non Fiction,6,2019,4.8,23047.0
Strange Planet (Strange Planet Series),Nathan W. Pyle,,,Fiction,6,2019,4.9,9382.0
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,,,Non Fiction,8,2019,4.8,25554.0
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,,,Non Fiction,12,2019,4.8,12361.0
The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,,,Non Fiction,6,2019,4.3,13061.0
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,,,Non Fiction,6,2019,4.7,23308.0
The Guardians: A Novel,John Grisham,,,Fiction,14,2019,4.5,13609.0
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,,,Non Fiction,11,2019,4.5,22641.0
The Mueller Report,The Washington Post,,,Non Fiction,12,2019,4.6,2744.0
The Silent Patient,Alex Michaelides,,,Fiction,14,2019,4.5,27536.0
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,,,Non Fiction,15,2019,4.6,26490.0
The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,,,Non Fiction,10,2019,4.7,11550.0
The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for…,Dinah Bucholz,,,Non Fiction,10,2019,4.7,9030.0
The Very Hungry Caterpillar,Eric Carle,,,Fiction,5,2019,4.9,19546.0
The Wonderful Things You Will Be,Emily Winfield Martin,,,Fiction,10,2019,4.9,8842.0
The Wonky Donkey,Craig Smith,,,Fiction,4,2019,4.8,30183.0
To Kill a Mockingbird,Harper Lee,,,Fiction,7,2019,4.8,26234.0
Unfreedom of the Press,Mark R. Levin,,,Non Fiction,11,2019,4.9,5956.0
Unicorn Coloring Book: For Kids Ages 4-8 (US Edition) (Silly Bear Coloring Books),Silly Bear,,,Non Fiction,4,2019,4.8,6108.0
What Should Danny Do? (The Power to Choose Series),Adir Levy,,,Fiction,13,2019,4.8,8170.0
Where the Crawdads Sing,Delia Owens,,,Fiction,15,2019,4.8,87841.0
Wrecking Ball (Diary of a Wimpy Kid Book 14),Jeff Kinney,,,Fiction,8,2019,4.9,9413.0
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,,,Non Fiction,8,2019,4.7,14331.0
A Promised Land,Barack Obama,,,Non Fiction,16,2020,4.9,121109.0
American Dirt (Oprah's Book Club): A Novel,Jeanine Cummins,,,Fiction,14,2020,4.6,66795.0
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,,,Non Fiction,12,2020,4.8,73216.0
Becoming,Michelle Obama,,,Non Fiction,21,2020,4.8,118767.0
"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,Fiction,5,2020,4.9,38969.0
Burn After Writing,Sharon Jones,,,Non Fiction,7,2020,4.6,36689.0
Caste (Oprah's Book Club): The Origins of Our Discontents,Isabel Wilkerson,,,Non Fiction,15,2020,4.8,38318.0
Chicka Chicka Boom Boom (Board Book),Bill Martin Jr.,,,Fiction,5,2020,4.9,30145.0
Dog Man: Grime and Punishment: A Graphic Novel (Dog Man #9): From the Creator of Captain Underpants (9),Dav Pilkey,,,Fiction,6,2020,4.9,41021.0
Educated: A Memoir,Tara Westover,,,Non Fiction,13,2020,4.7,61064.0
Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,Jennie Allen,,,Non Fiction,14,2020,4.7,19558.0
Giraffes Can't Dance,Giles Andreae,,,Fiction,6,2020,4.8,27722.0
Greenlights,Matthew McConaughey,,,Non Fiction,16,2020,4.7,52217.0
How to Be an Antiracist,Ibram X. Kendi,,,Non Fiction,17,2020,4.7,24386.0
How to Catch a Mermaid,Adam Wallace,,,Fiction,5,2020,4.8,26660.0
How to Catch a Unicorn,Adam Wallace,,,Fiction,5,2020,4.8,29902.0
Human Body Activity Book for Kids: Hands-On Fun for Grades K-3,"Ph.D., Katie Stokes, M.Ed.,",,,Non Fiction,5,2020,4.7,19138.0
"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,,,Non Fiction,7,2020,4.8,29913.0
I Love You to the Moon and Back,Amelia Hepworth,,,Fiction,4,2020,4.9,51188.0
If Animals Kissed Good Night,Ann Whitford Paul,,,Fiction,4,2020,4.8,63659.0
Little Fires Everywhere: A Novel,Celeste Ng,,,Fiction,10,2020,4.5,53363.0
Live Free Or Die: America (and the World) on the Brink,Sean Hannity,,,Non Fiction,13,2020,4.8,23944.0
"Magnolia Table, Volume 2: A Collection of Recipes for Gathering",Joanna Gaines,,,Non Fiction,17,2020,4.9,24352.0
Midnight Sun,Stephenie Meyer,,,Fiction,14,2020,4.8,79334.0
Modern Comfort Food: A Barefoot Contessa Cookbook,Ina Garten,,,Non Fiction,19,2020,4.8,16097.0
"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,,,Non Fiction,5,2020,4.8,69801.0
Paint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,Workman Publishing,,,Non Fiction,7,2020,4.8,17639.0
Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,,,Non Fiction,8,2020,4.8,20182.0
"Prayer Journal for Women: 52 Week Scripture, Devotional & Guided Prayer Journal",Shannon Roberts,,,Non Fiction,10,2020,4.8,39234.0
Rage,Bob Woodward,,,Non Fiction,8,2020,4.6,33469.0
"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,,,Non Fiction,6,2020,4.8,60501.0
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,,,Non Fiction,8,2020,4.8,62463.0
The Ballad of Songbirds and Snakes (A Hunger Games Novel),Suzanne Collins,,,Fiction,14,2020,4.7,43745.0
The Big Book of Silly Jokes for Kids,Carole P. Roman,,,Non Fiction,6,2020,4.7,18142.0
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,,,Non Fiction,11,2020,4.8,44642.0
"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,,,Fiction,10,2020,4.8,93749.0
The Deep End (Diary of a Wimpy Kid Book 15),Jeff Kinney,,,Fiction,7,2020,4.9,38674.0
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,,,Non Fiction,8,2020,4.7,75798.0
The Room Where It Happened: A White House Memoir,John Bolton,,,Non Fiction,13,2020,4.3,49087.0
The Silent Patient,Alex Michaelides,,,Fiction,20,2020,4.5,102544.0
"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,,,Non Fiction,17,2020,4.7,26537.0
The Vanishing Half: A Novel,Brit Bennett,,,Fiction,13,2020,4.4,83490.0
The Very Hungry Caterpillar,Eric Carle,,,Fiction,5,2020,4.9,47260.0
The Wonky Donkey,Craig Smith,,,Fiction,5,2020,4.8,68099.0
Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,Mary L. Trump Ph.D.,,,Non Fiction,10,2020,4.6,100534.0
Untamed,Glennon Doyle,,,Non Fiction,16,2020,4.6,49978.0
Wacky Waving Inflatable Tube Guy (RP Minis),Conor Riordan,,,Fiction,12,2020,4.0,35772.0
What Should Danny Do? (The Power to Choose Series),Adir Levy,,,Fiction,14,2020,4.8,20918.0
Where the Crawdads Sing,Delia Owens,,,Fiction,12,2020,4.8,208915.0
White Fragility: Why It's So Hard for White People to Talk About Racism,Dr. Robin DiAngelo,,,Non Fiction,8,2020,4.5,38798.0
1984,George Orwell,,,Fiction,7,2021,4.7,60381.0
American Marxism,Mark R. Levin,,,Non Fiction,14,2021,4.9,29510.0
Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,Brené Brown,,,Non Fiction,18,2021,4.8,7556.0
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,,,Non Fiction,12,2021,4.8,73216.0
Big Shot Diary of a Wimpy Kid Book 16,Jeff Kinney,,,Fiction,7,2021,4.9,12259.0
"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,Fiction,5,2021,4.9,38969.0
Burn After Writing (Pink),Sharon Jones,,,Non Fiction,7,2021,4.6,23145.0
Call Us What We Carry: Poems,Amanda Gorman,,,Fiction,14,2021,4.9,2873.0
Caste (Oprah's Book Club): The Origins of Our Discontents,Isabel Wilkerson,,,Non Fiction,15,2021,4.8,38319.0
Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,Karen Frazier,,,Non Fiction,9,2021,4.8,30513.0
Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),Dav Pilkey,,,Fiction,7,2021,4.9,18740.0
"Dune (Dune Chronicles, Book 1)",Frank Herbert,,,Fiction,12,2021,4.7,52262.0
Go Tell the Bees That I Am Gone: A Novel (Outlander),Diana Gabaldon,,,Fiction,20,2021,4.7,35580.0
Greenlights,Matthew McConaughey,,,Non Fiction,16,2021,4.7,52217.0
Grumpy Monkey,Suzanne Lang,,,Fiction,7,2021,4.8,20714.0
How to Catch a Mermaid,Adam Wallace,,,Fiction,5,2021,4.8,26660.0
How to Win Friends & Influence People,Dale Carnegie,,,Non Fiction,11,2021,4.7,61283.0
"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,,,Non Fiction,7,2021,4.8,29913.0
I Love You to the Moon and Back,Amelia Hepworth,,,Fiction,4,2021,4.9,51188.0
If Animals Kissed Good Night,Ann Whitford Paul,,,Fiction,4,2021,4.8,63658.0
It Ends with Us: A Novel (1),Colleen Hoover,,,Fiction,11,2021,4.7,76135.0
"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,,,Non Fiction,5,2021,4.8,69801.0
My First Library : Boxset of 10 Board Books for Kids,Wonder House Books,,,Non Fiction,16,2021,4.6,39852.0
"Oh, the Places You'll Go!  ",Dr. Seuss,,,Fiction,9,2021,4.9,35287.0
Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,,,Non Fiction,8,2021,4.8,20182.0
Peril,Bob Woodward,,,Non Fiction,15,2021,4.6,16861.0
"Publication Manual of the American Psychological Association: 7th Edition, Official, 2020 Copyright",American Psychological Association,,,Non Fiction,21,2021,4.8,25374.0
Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,,,Non Fiction,13,2021,4.7,71078.0
"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,,,Non Fiction,6,2021,4.8,60501.0
"Self-Love Workbook for Women: Release Self-Doubt, Build Self-Compassion, and Embrace Who You Are (Self-Help Workbooks for Women)",Megan Logan MSW LCSW,,,Non Fiction,10,2021,4.7,11921.0
The 48 Laws of Power,Robert Greene,,,Non Fiction,12,2021,4.7,38568.0
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,,,Non Fiction,8,2021,4.8,62463.0
"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,,,Fiction,9,2021,4.7,71252.0
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,,,Non Fiction,11,2021,4.8,44642.0
"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,,,Fiction,10,2021,4.8,93749.0
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,,,Non Fiction,8,2021,4.7,75798.0
The Four Winds: A Novel,Kristin Hannah,,,Fiction,14,2021,4.5,96810.0
The Hill We Climb: An Inaugural Poem for the Country,Amanda Gorman,,,Fiction,10,2021,4.9,14385.0
The Last Thing He Told Me: A Novel,Laura Dave,,,Fiction,14,2021,4.3,77903.0
The Midnight Library: A Novel,Matt Haig,,,Fiction,13,2021,4.3,144313.0
"The Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health (Children’s Health Defense)",Robert F. Kennedy Jr.,,,Non Fiction,20,2021,4.8,14575.0
The Seven Husbands of Evelyn Hugo: A Novel,Taylor Jenkins Reid,,,Fiction,9,2021,4.6,60969.0
The Song of Achilles: A Novel,Madeline Miller,,,Fiction,10,2021,4.7,38186.0
The Storyteller: Tales of Life and Music,Dave Grohl,,,Non Fiction,18,2021,4.8,14463.0
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,,,Non Fiction,14,2021,4.6,64073.0
The Very Hungry Caterpillar,Eric Carle,,,Fiction,5,2021,4.9,47260.0
The Wonderful Things You Will Be,Emily Winfield Martin,,,Fiction,9,2021,4.9,20920.0
They Both Die at the End,Adam Silvera,,,Fiction,8,2021,4.7,22602.0
Untamed,Glennon Doyle,,,Non Fiction,16,2021,4.6,49978.0
We Were Liars,E. Lockhart,,,Fiction,6,2021,4.5,34117.0
Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users,Jenson William,,,Non Fiction,11,2022,4.4,29402.0
Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,Brené Brown,,,Non Fiction,18,2022,4.8,7556.0
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,,,Non Fiction,12,2022,4.8,73215.0
"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,Fiction,5,2022,4.9,38969.0
Burn After Writing (Pink),Sharon Jones,,,Non Fiction,7,2022,4.6,23146.0
"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",Snoop Dogg,,,Non Fiction,13,2022,4.8,23735.0
House of Sky and Breath (Crescent City),Sarah J. Maas,,,Fiction,18,2022,4.8,14327.0
How to Catch a Leprechaun,Adam Wallace,,,Fiction,10,2022,4.8,6020.0
How to Win Friends & Influence People,Dale Carnegie,,,Non Fiction,11,2022,4.7,61283.0
I Love You to the Moon and Back,Amelia Hepworth,,,Fiction,4,2022,4.9,51188.0
If Animals Kissed Good Night,Ann Whitford Paul,,,Fiction,4,2022,4.8,63658.0
It Ends with Us: A Novel (1),Colleen Hoover,,,Fiction,11,2022,4.7,76137.0
Life Force: How New Breakthroughs in Precision Medicine Can Transform the Quality of Your Life & Those You Love,Tony Robbins,,,Non Fiction,20,2022,4.5,1213.0
Little Blue Truck's Valentine,Alice Schertle,,,Fiction,11,2022,4.9,6959.0
Llama Llama I Love You,Anna Dewdney,,,Fiction,5,2022,4.8,9361.0
Maus I: A Survivor's Tale: My Father Bleeds History,Art Spiegelman,,,Fiction,14,2022,4.7,2438.0
"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,,,Non Fiction,5,2022,4.8,69801.0
My Little Golden Book About Betty White,Deborah Hopkinson,,,Non Fiction,6,2022,4.9,4910.0
November 9: A Novel,Colleen Hoover,,,Fiction,13,2022,4.7,17592.0
Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,Ray Dalio,,,Non Fiction,21,2022,4.5,1685.0
Rand McNally 2022 Large Scale Road Atlas,Rand McNally,,,Non Fiction,17,2022,4.7,10404.0
Red-Handed: How American Elites Get Rich Helping China Win,Peter Schweizer,,,Non Fiction,18,2022,4.8,3366.0
Reminders of Him: A Novel,Colleen Hoover,,,Fiction,13,2022,4.7,56049.0
Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,,,Non Fiction,7,2022,4.7,71078.0
"Run, Rose, Run: A Novel",James Patterson,,,Fiction,18,2022,4.5,4828.0
"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,,,Non Fiction,6,2022,4.8,60501.0
The 1619 Project: A New Origin Story,Nikole Hannah-Jones,,,Non Fiction,23,2022,4.8,6657.0
The 48 Laws of Power,Robert Greene,,,Non Fiction,12,2022,4.7,38568.0
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,,,Non Fiction,8,2022,4.8,62462.0
"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,,,Fiction,9,2022,4.7,71252.0
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,,,Non Fiction,11,2022,4.8,44642.0
"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,,,Fiction,10,2022,4.8,93749.0
The Complete Maus: A Survivor's Tale (Pantheon Graphic Library),Art Spiegelman,,,Fiction,32,2022,4.8,5349.0
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,,,Non Fiction,8,2022,4.7,75798.0
The Great Reset: Joe Biden and the Rise of Twenty-First-Century Fascism,Glenn Beck,,,Non Fiction,18,2022,4.7,3098.0
The Last Thing He Told Me: A Novel,Laura Dave,,,Fiction,14,2022,4.3,77903.0
The Lincoln Highway: A Novel,Amor Towles,,,Fiction,18,2022,4.4,38675.0
The Love Hypothesis,Ali Hazelwood,,,Fiction,11,2022,4.6,24858.0
The Maid: A Novel,Nita Prose,,,Fiction,17,2022,4.3,17988.0
The Midnight Library: A Novel,Matt Haig,,,Fiction,13,2022,4.3,144314.0
"The Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health (Children’s Health Defense)",Robert F. Kennedy Jr.,,,Non Fiction,20,2022,4.8,14575.0
The Seven Husbands of Evelyn Hugo: A Novel,Taylor Jenkins Reid,,,Fiction,9,2022,4.6,60969.0
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,,,Non Fiction,14,2022,4.6,64073.0
The Very Hungry Caterpillar,Eric Carle,,,Fiction,5,2022,4.9,47260.0
"The Whole Body Reset: Your Weight-Loss Plan for a Flat Belly, Optimum Health & a Body You'll Love at Midlife and Beyond",Stephen Perrine,,,Non Fiction,20,2022,4.2,206.0
The Wonderful Things You Will Be,Emily Winfield Martin,,,Fiction,9,2022,4.9,20920.0
Ugly Love: A Novel,Colleen Hoover,,,Fiction,10,2022,4.7,33929.0
Verity,Colleen Hoover,,,Fiction,11,2022,4.6,71826.0
What to Expect When You're Expecting,Heidi Murkoff,,,Non Fiction,13,2022,4.8,27052.0
Where the Crawdads Sing,Delia Owens,,,Fiction,10,2022,4.8,208917.0
